family,feature,quintile,hour_block,horizon_bars,outcome,n_state,n_comp,effect,state_mean,comp_mean,p,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,direction,confirmation_q,quarters_same_sign,quarter_details,abs_confirmation_effect,robustness_full_n,robustness_full_effect,halves_same_sign,months_same_sign,half_details,month_details,robustness_pass
extension_reversion,ret3_atr,1,,12,move_ge_1atr,11593,52372,0.1296880739225163,0.9780039679116708,0.8483158939891545,1.28874794688e-312,1.211423070069e-311,10998,52806,0.1313242665579319,3.56082406269572e-309,1,3.347174618933977e-308,4,"{""1"": {""effect"": 0.11827959985978131, ""n_state"": 2597, ""ok"": true}, ""2"": {""effect"": 0.10935098130339971, ""n_state"": 2772, ""ok"": true}, ""3"": {""effect"": 0.111424526755035, ""n_state"": 2869, ""ok"": true}, ""4"": {""effect"": 0.11566411113295327, ""n_state"": 2760, ""ok"": true}}",0.1313242665579319,10998,0.13132426655793195,2,12,"{""H1"": {""effect"": 0.11889289044697127, ""n_state"": 5369, ""ok"": true}, ""H2"": {""effect"": 0.11899447295579257, ""n_state"": 5629, ""ok"": true}}","{""1"": {""effect"": 0.11078499906120887, ""n_state"": 885, ""ok"": true}, ""10"": {""effect"": 0.11223550028967566, ""n_state"": 1008, ""ok"": true}, ""11"": {""effect"": 0.1113421894091039, ""n_state"": 858, ""ok"": true}, ""12"": {""effect"": 0.11325436679009859, ""n_state"": 894, ""ok"": true}, ""2"": {""effect"": 0.11439608079781494, ""n_state"": 832, ""ok"": true}, ""3"": {""effect"": 0.11989008385295974, ""n_state"": 880, ""ok"": true}, ""4"": {""effect"": 0.1161167188447555, ""n_state"": 930, ""ok"": true}, ""5"": {""effect"": 0.11357240361938647, ""n_state"": 969, ""ok"": true}, ""6"": {""effect"": 0.08728460085641176, ""n_state"": 873, ""ok"": true}, ""7"": {""effect"": 0.1115368987101013, ""n_state"": 972, ""ok"": true}, ""8"": {""effect"": 0.10093579555541177, ""n_state"": 967, ""ok"": true}, ""9"": {""effect"": 0.11175202427384212, ""n_state"": 930, ""ok"": true}}",True
range_location,dist_high24_atr,1,,24,move_ge_1atr,9628,48461,0.1241417455795406,0.9969879518072288,0.8728462062276883,1.1248483031449054e-284,9.561210576731695e-284,10264,47747,0.1234379417944357,8.69752903060577e-301,1,8.449028201159891e-300,4,"{""1"": {""effect"": 0.10843637323974398, ""n_state"": 2475, ""ok"": true}, ""2"": {""effect"": 0.10362078085434989, ""n_state"": 2433, ""ok"": true}, ""3"": {""effect"": 0.10840351994877051, ""n_state"": 2635, ""ok"": true}, ""4"": {""effect"": 0.10475390558711883, ""n_state"": 2721, ""ok"": true}}",0.1234379417944357,10264,0.12343794179443579,2,12,"{""H1"": {""effect"": 0.11094862376374515, ""n_state"": 4908, ""ok"": true}, ""H2"": {""effect"": 0.11196854069095341, ""n_state"": 5356, ""ok"": true}}","{""1"": {""effect"": 0.10618307789208481, ""n_state"": 855, ""ok"": true}, ""10"": {""effect"": 0.1046433826099431, ""n_state"": 1060, ""ok"": true}, ""11"": {""effect"": 0.10507567536172846, ""n_state"": 880, ""ok"": true}, ""12"": {""effect"": 0.09306694934271331, ""n_state"": 781, ""ok"": true}, ""2"": {""effect"": 0.10466285742658532, ""n_state"": 757, ""ok"": true}, ""3"": {""effect"": 0.10502169520849736, ""n_state"": 863, ""ok"": true}, ""4"": {""effect"": 0.09867451335902622, ""n_state"": 818, ""ok"": true}, ""5"": {""effect"": 0.10025633279563606, ""n_state"": 856, ""ok"": true}, ""6"": {""effect"": 0.10333505100120433, ""n_state"": 759, ""ok"": true}, ""7"": {""effect"": 0.10408656716383735, ""n_state"": 918, ""ok"": true}, ""8"": {""effect"": 0.1042728375479205, ""n_state"": 656, ""ok"": true}, ""9"": {""effect"": 0.1065671641791045, ""n_state"": 1061, ""ok"": true}}",True
compression_expansion,atr_slope12,4,,6,move_ge_1atr,11187,55949,0.1700809429167287,0.9184768034325556,0.748395860515827,0.0,0.0,11233,55698,0.1601303313765092,7.74222731330327e-295,1,5.7292482118444196e-294,4,"{""1"": {""effect"": 0.15492507530183552, ""n_state"": 2890, ""ok"": true}, ""2"": {""effect"": 0.12741015532288869, ""n_state"": 2619, ""ok"": true}, ""3"": {""effect"": 0.1459166939349661, ""n_state"": 2840, ""ok"": true}, ""4"": {""effect"": 0.1271903422085987, ""n_state"": 2884, ""ok"": true}}",0.1601303313765092,11233,0.16013033137650923,2,12,"{""H1"": {""effect"": 0.14815978747858016, ""n_state"": 5509, ""ok"": true}, ""H2"": {""effect"": 0.1428663214633249, ""n_state"": 5724, ""ok"": true}}","{""1"": {""effect"": 0.13585376716023034, ""n_state"": 1062, ""ok"": true}, ""10"": {""effect"": 0.1267832132011405, ""n_state"": 984, ""ok"": true}, ""11"": {""effect"": 0.13459883572579867, ""n_state"": 960, ""ok"": true}, ""12"": {""effect"": 0.10868492060651724, ""n_state"": 940, ""ok"": true}, ""2"": {""effect"": 0.14305550982706716, ""n_state"": 841, ""ok"": true}, ""3"": {""effect"": 0.17236494051444717, ""n_state"": 987, ""ok"": true}, ""4"": {""effect"": 0.12980940306061228, ""n_state"": 841, ""ok"": true}, ""5"": {""effect"": 0.12045040313626798, ""n_state"": 878, ""ok"": true}, ""6"": {""effect"": 0.12215811092096474, ""n_state"": 900, ""ok"": true}, ""7"": {""effect"": 0.13328818741664206, ""n_state"": 987, ""ok"": true}, ""8"": {""effect"": 0.15351501392539546, ""n_state"": 983, ""ok"": true}, ""9"": {""effect"": 0.13801832754018528, ""n_state"": 870, ""ok"": true}}",True
extension_reversion,ret3_atr,1,,3,move_ge_1atr,12364,56368,0.1575206598630453,0.7090747330960854,0.5515540732330401,1.3605744665548034e-226,1.0748538285782947e-225,11871,56641,0.1832061081417645,1.0954375542829347e-293,1,7.777606635408836e-293,4,"{""1"": {""effect"": 0.18057462238654842, ""n_state"": 2836, ""ok"": true}, ""2"": {""effect"": 0.1699923004823355, ""n_state"": 3006, ""ok"": true}, ""3"": {""effect"": 0.11497045971254605, ""n_state"": 3106, ""ok"": true}, ""4"": {""effect"": 0.17067926292284885, ""n_state"": 2923, ""ok"": true}}",0.1832061081417645,11871,0.18320610814176452,2,12,"{""H1"": {""effect"": 0.18329239845914225, ""n_state"": 5842, ""ok"": true}, ""H2"": {""effect"": 0.1488636430090906, ""n_state"": 6029, ""ok"": true}}","{""1"": {""effect"": 0.14237229575440313, ""n_state"": 966, ""ok"": true}, ""10"": {""effect"": 0.18789187315875344, ""n_state"": 1067, ""ok"": true}, ""11"": {""effect"": 0.15614090184531737, ""n_state"": 906, ""ok"": true}, ""12"": {""effect"": 0.1501443196814154, ""n_state"": 950, ""ok"": true}, ""2"": {""effect"": 0.2216536465846396, ""n_state"": 927, ""ok"": true}, ""3"": {""effect"": 0.16411034652343215, ""n_state"": 943, ""ok"": true}, ""4"": {""effect"": 0.18883177749041158, ""n_state"": 1003, ""ok"": true}, ""5"": {""effect"": 0.1560600841993679, ""n_state"": 1030, ""ok"": true}, ""6"": {""effect"": 0.14973782343746367, ""n_state"": 973, ""ok"": true}, ""7"": {""effect"": 0.08917179345340265, ""n_state"": 1065, ""ok"": true}, ""8"": {""effect"": 0.11197312623018696, ""n_state"": 1037, ""ok"": true}, ""9"": {""effect"": 0.13449974469603965, ""n_state"": 1004, ""ok"": true}}",True
wick_rejection,upper_wick_atr,4,,12,move_ge_1atr,11615,52350,0.1217984516777328,0.9715023676280672,0.8497039159503343,2.132380979532889e-276,1.6792500213821504e-275,12136,51668,0.1229436174033197,1.1009175547937654e-292,1,9.908257993143889e-292,4,"{""1"": {""effect"": 0.11057433838119135, ""n_state"": 3042, ""ok"": true}, ""2"": {""effect"": 0.09727961636861959, ""n_state"": 2901, ""ok"": true}, ""3"": {""effect"": 0.10296579230690261, ""n_state"": 3070, ""ok"": true}, ""4"": {""effect"": 0.10694569248697472, ""n_state"": 3123, ""ok"": true}}",0.1229436174033197,12136,0.12294361740331972,2,12,"{""H1"": {""effect"": 0.1094189410624381, ""n_state"": 5943, ""ok"": true}, ""H2"": {""effect"": 0.11061356423965252, ""n_state"": 6193, ""ok"": true}}","{""1"": {""effect"": 0.10664083350797549, ""n_state"": 1150, ""ok"": true}, ""10"": {""effect"": 0.10263053317682846, ""n_state"": 1096, ""ok"": true}, ""11"": {""effect"": 0.1130457463750495, ""n_state"": 997, ""ok"": true}, ""12"": {""effect"": 0.09487849926118075, ""n_state"": 1030, ""ok"": true}, ""2"": {""effect"": 0.10718433403583938, ""n_state"": 922, ""ok"": true}, ""3"": {""effect"": 0.10730935940191288, ""n_state"": 970, ""ok"": true}, ""4"": {""effect"": 0.08369898064772707, ""n_state"": 958, ""ok"": true}, ""5"": {""effect"": 0.10690795278937681, ""n_state"": 996, ""ok"": true}, ""6"": {""effect"": 0.09173011152062882, ""n_state"": 947, ""ok"": true}, ""7"": {""effect"": 0.10014917171846716, ""n_state"": 1074, ""ok"": true}, ""8"": {""effect"": 0.09650155196052612, ""n_state"": 990, ""ok"": true}, ""9"": {""effect"": 0.10209826109744924, ""n_state"": 1006, ""ok"": true}}",True
extension_reversion,ret3_atr,1,,6,move_ge_1atr,12128,55008,0.1476020854150646,0.897674802110818,0.7500727166957534,1.8490989758366437e-273,1.6641890782529787e-272,11588,55343,0.1566616101370914,2.6298533040217e-289,1,2.156479709297794e-288,4,"{""1"": {""effect"": 0.14567576573487173, ""n_state"": 2762, ""ok"": true}, ""2"": {""effect"": 0.14204484121973338, ""n_state"": 2933, ""ok"": true}, ""3"": {""effect"": 0.12099055279540294, ""n_state"": 3015, ""ok"": true}, ""4"": {""effect"": 0.13383741554279016, ""n_state"": 2878, ""ok"": true}}",0.1566616101370914,11588,0.15666161013709146,2,12,"{""H1"": {""effect"": 0.15048932580013563, ""n_state"": 5695, ""ok"": true}, ""H2"": {""effect"": 0.13341201012294424, ""n_state"": 5893, ""ok"": true}}","{""1"": {""effect"": 0.1214120289760815, ""n_state"": 947, ""ok"": true}, ""10"": {""effect"": 0.1501729597593352, ""n_state"": 1050, ""ok"": true}, ""11"": {""effect"": 0.11838599141977768, ""n_state"": 897, ""ok"": true}, ""12"": {""effect"": 0.1183425446733718, ""n_state"": 931, ""ok"": true}, ""2"": {""effect"": 0.1565362533694502, ""n_state"": 894, ""ok"": true}, ""3"": {""effect"": 0.1478852363533245, ""n_state"": 921, ""ok"": true}, ""4"": {""effect"": 0.1526548948447437, ""n_state"": 985, ""ok"": true}, ""5"": {""effect"": 0.1382775323787273, ""n_state"": 1006, ""ok"": true}, ""6"": {""effect"": 0.12187695247026797, ""n_state"": 942, ""ok"": true}, ""7"": {""effect"": 0.11001885746578355, ""n_state"": 1022, ""ok"": true}, ""8"": {""effect"": 0.10839657013821746, ""n_state"": 1017, ""ok"": true}, ""9"": {""effect"": 0.1341982580025377, ""n_state"": 976, ""ok"": true}}",True
range_location,dist_low24_atr,1,,12,move_ge_1atr,10629,53336,0.1286750173498946,0.9791137454134914,0.8504387280635968,1.5711106778768008e-287,1.391555171833738e-286,10167,53637,0.1297003721502124,2.3297820626399598e-283,1,2.063521255481108e-282,4,"{""1"": {""effect"": 0.10727811158309808, ""n_state"": 2407, ""ok"": true}, ""2"": {""effect"": 0.11555769748873368, ""n_state"": 2560, ""ok"": true}, ""3"": {""effect"": 0.11093837770558568, ""n_state"": 2932, ""ok"": true}, ""4"": {""effect"": 0.12150542238620765, ""n_state"": 2268, ""ok"": true}}",0.1297003721502124,10167,0.12970037215021246,2,12,"{""H1"": {""effect"": 0.11624389273161262, ""n_state"": 4967, ""ok"": true}, ""H2"": {""effect"": 0.12061941164425638, ""n_state"": 5200, ""ok"": true}}","{""1"": {""effect"": 0.0908263189442935, ""n_state"": 951, ""ok"": true}, ""10"": {""effect"": 0.1275041939425372, ""n_state"": 753, ""ok"": true}, ""11"": {""effect"": 0.11811315595176242, ""n_state"": 754, ""ok"": true}, ""12"": {""effect"": 0.11024550896293939, ""n_state"": 761, ""ok"": true}, ""2"": {""effect"": 0.11571966199803918, ""n_state"": 699, ""ok"": true}, ""3"": {""effect"": 0.11147700320192655, ""n_state"": 757, ""ok"": true}, ""4"": {""effect"": 0.12211779605081119, ""n_state"": 752, ""ok"": true}, ""5"": {""effect"": 0.11665775866023587, ""n_state"": 894, ""ok"": true}, ""6"": {""effect"": 0.10031811996424589, ""n_state"": 914, ""ok"": true}, ""7"": {""effect"": 0.10643938345487369, ""n_state"": 977, ""ok"": true}, ""8"": {""effect"": 0.10679394660431318, ""n_state"": 1116, ""ok"": true}, ""9"": {""effect"": 0.10969962974871017, ""n_state"": 839, ""ok"": true}}",True
range_location,dist_low24_atr,1,,6,move_ge_1atr,11203,55933,0.1370558416300853,0.8909220744443452,0.7538662328142599,7.300310305223525e-222,6.153118685831257e-221,10695,56236,0.1468108154105514,1.1902843833674624e-238,1,9.352234440744348e-238,4,"{""1"": {""effect"": 0.12450726016829072, ""n_state"": 2565, ""ok"": true}, ""2"": {""effect"": 0.14586763925605983, ""n_state"": 2675, ""ok"": true}, ""3"": {""effect"": 0.10394223402007141, ""n_state"": 3080, ""ok"": true}, ""4"": {""effect"": 0.14498170172938385, ""n_state"": 2375, ""ok"": true}}",0.1468108154105514,10695,0.1468108154105514,2,12,"{""H1"": {""effect"": 0.14115049629890208, ""n_state"": 5240, ""ok"": true}, ""H2"": {""effect"": 0.12723977325528024, ""n_state"": 5455, ""ok"": true}}","{""1"": {""effect"": 0.0768168636452714, ""n_state"": 1013, ""ok"": true}, ""10"": {""effect"": 0.17773416680178888, ""n_state"": 786, ""ok"": true}, ""11"": {""effect"": 0.1319537924725167, ""n_state"": 800, ""ok"": true}, ""12"": {""effect"": 0.11511285834728435, ""n_state"": 789, ""ok"": true}, ""2"": {""effect"": 0.14707657051387268, ""n_state"": 754, ""ok"": true}, ""3"": {""effect"": 0.15325329639705698, ""n_state"": 798, ""ok"": true}, ""4"": {""effect"": 0.1723400585289182, ""n_state"": 783, ""ok"": true}, ""5"": {""effect"": 0.1493665522626526, ""n_state"": 925, ""ok"": true}, ""6"": {""effect"": 0.11015710553034563, ""n_state"": 967, ""ok"": true}, ""7"": {""effect"": 0.09128588186649322, ""n_state"": 1037, ""ok"": true}, ""8"": {""effect"": 0.09358393887165384, ""n_state"": 1167, ""ok"": true}, ""9"": {""effect"": 0.12134259916929613, ""n_state"": 876, ""ok"": true}}",True
compression_expansion,atr_slope12,4,,3,move_ge_1atr,11349,57383,0.1761285634340821,0.7269362939466032,0.5508077305125211,2.3407672821573496e-264,3.4721381352000684e-263,11432,57080,0.1604060057385727,4.873470418130456e-219,1,5.056225558810348e-218,4,"{""1"": {""effect"": 0.1511298778671184, ""n_state"": 2924, ""ok"": true}, ""2"": {""effect"": 0.1332105255316065, ""n_state"": 2692, ""ok"": true}, ""3"": {""effect"": 0.15232813930039213, ""n_state"": 2915, ""ok"": true}, ""4"": {""effect"": 0.12061113902030585, ""n_state"": 2901, ""ok"": true}}",0.1604060057385727,11432,0.16040600573857278,2,12,"{""H1"": {""effect"": 0.1488767057960647, ""n_state"": 5616, ""ok"": true}, ""H2"": {""effect"": 0.14283758540370084, ""n_state"": 5816, ""ok"": true}}","{""1"": {""effect"": 0.12996247936514194, ""n_state"": 1074, ""ok"": true}, ""10"": {""effect"": 0.11369323493392969, ""n_state"": 996, ""ok"": true}, ""11"": {""effect"": 0.12774837794377092, ""n_state"": 963, ""ok"": true}, ""12"": {""effect"": 0.10999718150273974, ""n_state"": 942, ""ok"": true}, ""2"": {""effect"": 0.1360748309479055, ""n_state"": 853, ""ok"": true}, ""3"": {""effect"": 0.17407334199889157, ""n_state"": 997, ""ok"": true}, ""4"": {""effect"": 0.15032883745680703, ""n_state"": 860, ""ok"": true}, ""5"": {""effect"": 0.11515472327200116, ""n_state"": 904, ""ok"": true}, ""6"": {""effect"": 0.12466937695924774, ""n_state"": 928, ""ok"": true}, ""7"": {""effect"": 0.14042477963515698, ""n_state"": 1017, ""ok"": true}, ""8"": {""effect"": 0.16758351942055605, ""n_state"": 1003, ""ok"": true}, ""9"": {""effect"": 0.13452423413734427, ""n_state"": 895, ""ok"": true}}",True
abnormal_activity,tickvol_z48,4,,6,move_ge_1atr,9255,57881,0.1566959057589151,0.9118314424635332,0.7551355367046181,1.1313791423027756e-247,6.222585282665266e-247,9081,57850,0.1492436714532237,1.2684604085788855e-215,1,7.791971081270295e-215,4,"{""1"": {""effect"": 0.14741243207668764, ""n_state"": 2381, ""ok"": true}, ""2"": {""effect"": 0.1227403112824178, ""n_state"": 2085, ""ok"": true}, ""3"": {""effect"": 0.1413600268370344, ""n_state"": 2222, ""ok"": true}, ""4"": {""effect"": 0.12190225975575641, ""n_state"": 2393, ""ok"": true}}",0.1492436714532237,9081,0.1492436714532237,2,12,"{""H1"": {""effect"": 0.14070148875846966, ""n_state"": 4466, ""ok"": true}, ""H2"": {""effect"": 0.1361381375893056, ""n_state"": 4615, ""ok"": true}}","{""1"": {""effect"": 0.15699108062455136, ""n_state"": 861, ""ok"": true}, ""10"": {""effect"": 0.11857391612554924, ""n_state"": 864, ""ok"": true}, ""11"": {""effect"": 0.12687236361890608, ""n_state"": 772, ""ok"": true}, ""12"": {""effect"": 0.11135366314794204, ""n_state"": 757, ""ok"": true}, ""2"": {""effect"": 0.13502782147940806, ""n_state"": 714, ""ok"": true}, ""3"": {""effect"": 0.1377519454750994, ""n_state"": 806, ""ok"": true}, ""4"": {""effect"": 0.12662146883831427, ""n_state"": 696, ""ok"": true}, ""5"": {""effect"": 0.10611839761812525, ""n_state"": 742, ""ok"": true}, ""6"": {""effect"": 0.12932184370434674, ""n_state"": 647, ""ok"": true}, ""7"": {""effect"": 0.14551835094610677, ""n_state"": 741, ""ok"": true}, ""8"": {""effect"": 0.13594898012638212, ""n_state"": 680, ""ok"": true}, ""9"": {""effect"": 0.13334728459227874, ""n_state"": 801, ""ok"": true}}",True
range_location,dist_low24_atr,1,,3,move_ge_1atr,11469,57263,0.1436117194951699,0.6995378847327579,0.555926165237588,6.168590966475077e-178,4.8467500450875605e-177,10989,57523,0.1558367169340171,1.8976723196341533e-200,1,1.301261019177705e-199,4,"{""1"": {""effect"": 0.14221465321173843, ""n_state"": 2640, ""ok"": true}, ""2"": {""effect"": 0.16245015406018848, ""n_state"": 2740, ""ok"": true}, ""3"": {""effect"": 0.08681775244725443, ""n_state"": 3178, ""ok"": true}, ""4"": {""effect"": 0.16480044986236575, ""n_state"": 2431, ""ok"": true}}",0.1558367169340171,10989,0.15583671693401713,2,12,"{""H1"": {""effect"": 0.15900897558829352, ""n_state"": 5380, ""ok"": true}, ""H2"": {""effect"": 0.12612593058613797, ""n_state"": 5609, ""ok"": true}}","{""1"": {""effect"": 0.0802273474862718, ""n_state"": 1033, ""ok"": true}, ""10"": {""effect"": 0.20163449552884494, ""n_state"": 799, ""ok"": true}, ""11"": {""effect"": 0.15098631823049302, ""n_state"": 820, ""ok"": true}, ""12"": {""effect"": 0.1306872539674454, ""n_state"": 812, ""ok"": true}, ""2"": {""effect"": 0.19994772945223427, ""n_state"": 785, ""ok"": true}, ""3"": {""effect"": 0.1529218467329413, ""n_state"": 822, ""ok"": true}, ""4"": {""effect"": 0.21669327600466093, ""n_state"": 794, ""ok"": true}, ""5"": {""effect"": 0.16022614095290055, ""n_state"": 948, ""ok"": true}, ""6"": {""effect"": 0.10926589975281897, ""n_state"": 998, ""ok"": true}, ""7"": {""effect"": 0.06944842003220553, ""n_state"": 1085, ""ok"": true}, ""8"": {""effect"": 0.07558012019125326, ""n_state"": 1192, ""ok"": true}, ""9"": {""effect"": 0.11294630865663569, ""n_state"": 901, ""ok"": true}}",True
abnormal_activity,tickvol_z48,4,,3,move_ge_1atr,9412,59320,0.1618924235255548,0.7196132596685083,0.5577208361429534,4.6002976865512716e-192,3.0887713038272824e-191,9241,59271,0.1491465898189606,1.61443220363061e-159,1,1.183916949329114e-158,4,"{""1"": {""effect"": 0.15614022704422637, ""n_state"": 2423, ""ok"": true}, ""2"": {""effect"": 0.11779816844662372, ""n_state"": 2118, ""ok"": true}, ""3"": {""effect"": 0.14564000879434602, ""n_state"": 2270, ""ok"": true}, ""4"": {""effect"": 0.11348225169302684, ""n_state"": 2430, ""ok"": true}}",0.1491465898189606,9241,0.14914658981896067,2,12,"{""H1"": {""effect"": 0.14309630384674787, ""n_state"": 4541, ""ok"": true}, ""H2"": {""effect"": 0.13377957324107648, ""n_state"": 4700, ""ok"": true}}","{""1"": {""effect"": 0.15845912243960192, ""n_state"": 874, ""ok"": true}, ""10"": {""effect"": 0.11911076901554507, ""n_state"": 871, ""ok"": true}, ""11"": {""effect"": 0.0981124879314037, ""n_state"": 779, ""ok"": true}, ""12"": {""effect"": 0.11411187682374124, ""n_state"": 780, ""ok"": true}, ""2"": {""effect"": 0.15630704932544537, ""n_state"": 732, ""ok"": true}, ""3"": {""effect"": 0.14249108360334972, ""n_state"": 817, ""ok"": true}, ""4"": {""effect"": 0.1290288914989004, ""n_state"": 710, ""ok"": true}, ""5"": {""effect"": 0.10828078660033902, ""n_state"": 751, ""ok"": true}, ""6"": {""effect"": 0.10864441781859369, ""n_state"": 657, ""ok"": true}, ""7"": {""effect"": 0.13216001392073873, ""n_state"": 760, ""ok"": true}, ""8"": {""effect"": 0.18267319595011788, ""n_state"": 697, ""ok"": true}, ""9"": {""effect"": 0.11737521236421533, ""n_state"": 813, ""ok"": true}}",True
wick_rejection,upper_wick_atr,4,,6,move_ge_1atr,12158,54978,0.106911211747257,0.8642868892910018,0.7573756775437448,9.905368917172568e-145,7.181392464950114e-144,12692,54239,0.1118889623737946,2.340731890305945e-159,1,1.839146485240385e-158,4,"{""1"": {""effect"": 0.10694305161970374, ""n_state"": 3190, ""ok"": true}, ""2"": {""effect"": 0.08123060146870453, ""n_state"": 3031, ""ok"": true}, ""3"": {""effect"": 0.09703011697370933, ""n_state"": 3217, ""ok"": true}, ""4"": {""effect"": 0.09487466993912375, ""n_state"": 3254, ""ok"": true}}",0.1118889623737946,12692,0.11188896237379464,2,12,"{""H1"": {""effect"": 0.09923283898928326, ""n_state"": 6221, ""ok"": true}, ""H2"": {""effect"": 0.10108092886796449, ""n_state"": 6471, ""ok"": true}}","{""1"": {""effect"": 0.11746048931786557, ""n_state"": 1204, ""ok"": true}, ""10"": {""effect"": 0.0809824213808783, ""n_state"": 1138, ""ok"": true}, ""11"": {""effect"": 0.10620141324553412, ""n_state"": 1031, ""ok"": true}, ""12"": {""effect"": 0.08929534085327717, ""n_state"": 1085, ""ok"": true}, ""2"": {""effect"": 0.08239843862582619, ""n_state"": 964, ""ok"": true}, ""3"": {""effect"": 0.10703791941798191, ""n_state"": 1022, ""ok"": true}, ""4"": {""effect"": 0.08534826596536083, ""n_state"": 1003, ""ok"": true}, ""5"": {""effect"": 0.06745226998010034, ""n_state"": 1035, ""ok"": true}, ""6"": {""effect"": 0.08382696895191333, ""n_state"": 993, ""ok"": true}, ""7"": {""effect"": 0.09055798045358554, ""n_state"": 1136, ""ok"": true}, ""8"": {""effect"": 0.10512592567380297, ""n_state"": 1038, ""ok"": true}, ""9"": {""effect"": 0.08627886853637445, ""n_state"": 1043, ""ok"": true}}",True
wick_rejection,lower_wick_atr,5,2.0,3,move_ge_1atr,3037,65695,0.2021746858386568,0.7731313796509713,0.5709566938123145,6.284422664611889e-108,4.66842826514026e-107,2963,65549,0.1936407029561019,3.820535282170399e-96,1,2.728953772978857e-95,4,"{""1"": {""effect"": 0.19762223416830038, ""n_state"": 740, ""ok"": true}, ""2"": {""effect"": 0.19229079799648596, ""n_state"": 720, ""ok"": true}, ""3"": {""effect"": 0.2033679596656327, ""n_state"": 775, ""ok"": true}, ""4"": {""effect"": 0.1547501241824386, ""n_state"": 728, ""ok"": true}}",0.1936407029561019,2963,0.19364070295610192,2,12,"{""H1"": {""effect"": 0.19711514024282117, ""n_state"": 1460, ""ok"": true}, ""H2"": {""effect"": 0.18182536864815935, ""n_state"": 1503, ""ok"": true}}","{""1"": {""effect"": 0.20789976699733514, ""n_state"": 252, ""ok"": true}, ""10"": {""effect"": 0.17225042487107356, ""n_state"": 256, ""ok"": true}, ""11"": {""effect"": 0.12817409186156992, ""n_state"": 216, ""ok"": true}, ""12"": {""effect"": 0.15656682196436944, ""n_state"": 256, ""ok"": true}, ""2"": {""effect"": 0.142499582931653, ""n_state"": 230, ""ok"": true}, ""3"": {""effect"": 0.2326512709139572, ""n_state"": 258, ""ok"": true}, ""4"": {""effect"": 0.2436709368359461, ""n_state"": 231, ""ok"": true}, ""5"": {""effect"": 0.1615392118276645, ""n_state"": 235, ""ok"": true}, ""6"": {""effect"": 0.17017693175706905, ""n_state"": 254, ""ok"": true}, ""7"": {""effect"": 0.1915374770249334, ""n_state"": 268, ""ok"": true}, ""8"": {""effect"": 0.20930755002461177, ""n_state"": 258, ""ok"": true}, ""9"": {""effect"": 0.2051555032811615, ""n_state"": 249, ""ok"": true}}",True
compression_expansion,atr_slope12,5,0.0,24,mean_fwd_ret_atr,4011,48123,0.2949778432043011,0.4468023664509082,0.1518245232466071,0.0007437174176628,0.0061356686957188,3914,48255,0.4981488030921654,4.21287962612343e-13,1,3.791591663511087e-12,3,"{""1"": {""effect"": 0.7865482554043466, ""n_state"": 1077, ""ok"": true}, ""2"": {""effect"": 0.9030796241421214, ""n_state"": 915, ""ok"": true}, ""3"": {""effect"": -0.1441317915190183, ""n_state"": 977, ""ok"": false}, ""4"": {""effect"": 0.32353644448369356, ""n_state"": 945, ""ok"": true}}",0.4981488030921654,3914,0.49814880309216547,1,9,"{""H1"": {""effect"": 0.8567338866193994, ""n_state"": 1992, ""ok"": true}, ""H2"": {""effect"": 0.08752427464580434, ""n_state"": 1922, ""ok"": false}}","{""1"": {""effect"": 1.4927929506999387, ""n_state"": 382, ""ok"": true}, ""10"": {""effect"": 0.614666841708967, ""n_state"": 304, ""ok"": true}, ""11"": {""effect"": 0.3324301025845903, ""n_state"": 290, ""ok"": true}, ""12"": {""effect"": 0.05324996545724961, ""n_state"": 351, ""ok"": true}, ""2"": {""effect"": 0.28680553573641565, ""n_state"": 372, ""ok"": true}, ""3"": {""effect"": 0.4910342306924653, ""n_state"": 323, ""ok"": true}, ""4"": {""effect"": 2.9998450762136146, ""n_state"": 311, ""ok"": true}, ""5"": {""effect"": -0.7557515602859914, ""n_state"": 296, ""ok"": false}, ""6"": {""effect"": 0.3490347565580425, ""n_state"": 308, ""ok"": true}, ""7"": {""effect"": -0.4548570024642806, ""n_state"": 333, ""ok"": false}, ""8"": {""effect"": -0.7130942421610665, ""n_state"": 323, ""ok"": false}, ""9"": {""effect"": 0.7561301743989606, ""n_state"": 321, ""ok"": true}}",False
