date_ny,ts_1130_utc,p_1130_raw,ts_1200_utc,p_1200_raw,ts_1530_utc,p_1530_raw,ts_1600_utc,p_1600_raw,date_ts,r5,r13,simple_last_half
2016-07-11,2016-07-11T15:30:00+00:00,1358338,2016-07-11T16:00:00+00:00,1359730,2016-07-11T19:30:00+00:00,1354508,2016-07-11T20:00:00+00:00,1354399,2016-07-11 00:00:00+00:00,0.0010242570249867887,-8.047526183715704e-05,-8.047202379013463e-05
2016-07-12,2016-07-12T15:30:00+00:00,1338159,2016-07-12T16:00:00+00:00,1337290,2016-07-12T19:30:00+00:00,1333379,2016-07-12T20:00:00+00:00,1331891,2016-07-12 00:00:00+00:00,-0.0006496106115716761,-0.0011165849273045195,-0.0011159617783090825
2016-07-13,2016-07-13T15:30:00+00:00,1340612,2016-07-13T16:00:00+00:00,1342001,2016-07-13T19:30:00+00:00,1343179,2016-07-13T20:00:00+00:00,1343730,2016-07-13 00:00:00+00:00,0.001035557588163343,0.0004101367092996002,0.0004102208268592644
2016-07-14,2016-07-14T15:30:00+00:00,1329888,2016-07-14T16:00:00+00:00,1330029,2016-07-14T19:30:00+00:00,1332900,2016-07-14T20:00:00+00:00,1333718,2016-07-14 00:00:00+00:00,0.0001060183457844159,0.0006135112158229663,0.0006136994523220363
2016-07-15,2016-07-15T15:30:00+00:00,1329238,2016-07-15T16:00:00+00:00,1327929,2016-07-15T19:30:00+00:00,1327029,2016-07-15T20:00:00+00:00,1328630,2016-07-15 00:00:00+00:00,-0.0009852599448143793,0.0012057272367861295,0.0012064544181022985
2016-07-18,2016-07-18T15:30:00+00:00,1328498,2016-07-18T16:00:00+00:00,1327588,2016-07-18T19:30:00+00:00,1328449,2016-07-18T20:00:00+00:00,1330579,2016-07-18 00:00:00+00:00,-0.0006852188036122654,0.0016020895271412435,0.0016033735581870712
2016-07-19,2016-07-19T15:30:00+00:00,1331231,2016-07-19T16:00:00+00:00,1332311,2016-07-19T19:30:00+00:00,1331838,2016-07-19T20:00:00+00:00,1332219,2016-07-19 00:00:00+00:00,0.0008109502753759235,0.00028602991797658107,0.0002860708284340152
2016-07-20,2016-07-20T15:30:00+00:00,1318489,2016-07-20T16:00:00+00:00,1319949,2016-07-20T19:30:00+00:00,1316659,2016-07-20T20:00:00+00:00,1313668,2016-07-20 00:00:00+00:00,0.0011067155256403042,-0.0022742429280968074,-0.002271658797000642
2016-07-21,2016-07-21T15:30:00+00:00,1323820,2016-07-21T16:00:00+00:00,1329530,2016-07-21T19:30:00+00:00,1332200,2016-07-21T20:00:00+00:00,1333218,2016-07-21 00:00:00+00:00,0.004303999709447166,0.0007638577134981619,0.0007641495270980236
2016-07-22,2016-07-22T15:30:00+00:00,1322969,2016-07-22T16:00:00+00:00,1322951,2016-07-22T19:30:00+00:00,1323238,2016-07-22T20:00:00+00:00,1323538,2016-07-22 00:00:00+00:00,-1.3605853540733163e-05,0.00022669088829927825,0.0002267165846203678
2016-07-25,2016-07-25T15:30:00+00:00,1318639,2016-07-25T16:00:00+00:00,1319558,2016-07-25T19:30:00+00:00,1316718,2016-07-25T20:00:00+00:00,1314569,2016-07-25 00:00:00+00:00,0.0006966879555784176,-0.0016334215749221413,-0.0016320882679510262
2016-07-26,2016-07-26T15:30:00+00:00,1320209,2016-07-26T16:00:00+00:00,1317668,2016-07-26T19:30:00+00:00,1320449,2016-07-26T20:00:00+00:00,1319918,2016-07-26 00:00:00+00:00,-0.0019265498625826876,-0.000402216818464015,-0.0004021359401233937
2016-07-27,2016-07-27T15:30:00+00:00,1327201,2016-07-27T16:00:00+00:00,1326642,2016-07-27T19:30:00+00:00,1337559,2016-07-27T20:00:00+00:00,1341028,2016-07-27 00:00:00+00:00,-0.00042127586919594214,0.002590173057256661,0.0025935304536099935
2016-07-28,2016-07-28T15:30:00+00:00,1336438,2016-07-28T16:00:00+00:00,1334131,2016-07-28T19:30:00+00:00,1335558,2016-07-28T20:00:00+00:00,1337008,2016-07-28 00:00:00+00:00,-0.0017277221250383197,0.0010850995951262447,0.0010856885286898432
2016-07-29,2016-07-29T15:30:00+00:00,1347768,2016-07-29T16:00:00+00:00,1349362,2016-07-29T19:30:00+00:00,1354489,2016-07-29T20:00:00+00:00,1351169,2016-07-29 00:00:00+00:00,0.0011819972975599304,-0.0024541177534473575,-0.0024511088683628612
2016-08-01,2016-08-01T15:30:00+00:00,1350779,2016-08-01T16:00:00+00:00,1352540,2016-08-01T19:30:00+00:00,1353878,2016-08-01T20:00:00+00:00,1353389,2016-08-01 00:00:00+00:00,0.0013028430970177124,-0.0003612499286682031,-0.0003611846857692891
2016-08-02,2016-08-02T15:30:00+00:00,1365609,2016-08-02T16:00:00+00:00,1366568,2016-08-02T19:30:00+00:00,1365069,2016-08-02T20:00:00+00:00,1364478,2016-08-02 00:00:00+00:00,0.0007020043279653797,-0.00043303889563758673,-0.0004329451478276569
2016-08-03,2016-08-03T15:30:00+00:00,1357238,2016-08-03T16:00:00+00:00,1357029,2016-08-03T19:30:00+00:00,1357229,2016-08-03T20:00:00+00:00,1357990,2016-08-03 00:00:00+00:00,-0.00015400106210120966,0.0005605441181179598,0.0005607012523309862
2016-08-04,2016-08-04T15:30:00+00:00,1363301,2016-08-04T16:00:00+00:00,1363079,2016-08-04T19:30:00+00:00,1361179,2016-08-04T20:00:00+00:00,1360430,2016-08-04 00:00:00+00:00,-0.00016285330767586037,-0.000550409716391471,-0.0005502582687508806
2016-08-05,2016-08-05T15:30:00+00:00,1338868,2016-08-05T16:00:00+00:00,1339340,2016-08-05T19:30:00+00:00,1337348,2016-08-05T20:00:00+00:00,1336460,2016-08-05 00:00:00+00:00,0.00035247449405480436,-0.0006642212400052611,-0.0006640006939105936
2016-08-08,2016-08-08T15:30:00+00:00,1335790,2016-08-08T16:00:00+00:00,1335928,2016-08-08T19:30:00+00:00,1335928,2016-08-08T20:00:00+00:00,1335238,2016-08-08 00:00:00+00:00,0.00010330431589166878,-0.0005166283303598262,-0.0005164949009227593
2016-08-09,2016-08-09T15:30:00+00:00,1340348,2016-08-09T16:00:00+00:00,1339639,2016-08-09T19:30:00+00:00,1340379,2016-08-09T20:00:00+00:00,1340538,2016-08-09 00:00:00+00:00,-0.0005291070565197339,0.00011861613036610663,0.000118623165537457
2016-08-10,2016-08-10T15:30:00+00:00,1345828,2016-08-10T16:00:00+00:00,1345428,2016-08-10T19:30:00+00:00,1346478,2016-08-10T20:00:00+00:00,1346619,2016-08-10 00:00:00+00:00,-0.0002972589771804415,0.00010471215862540171,0.00010471764113484383
2016-08-11,2016-08-11T15:30:00+00:00,1350509,2016-08-11T16:00:00+00:00,1347088,2016-08-11T19:30:00+00:00,1338290,2016-08-11T20:00:00+00:00,1337838,2016-08-11 00:00:00+00:00,-0.0025363327687096065,-0.00033780148355990353,-0.00033774443506262575
2016-08-12,2016-08-12T15:30:00+00:00,1351662,2016-08-12T16:00:00+00:00,1352018,2016-08-12T19:30:00+00:00,1335449,2016-08-12T20:00:00+00:00,1334799,2016-08-12 00:00:00+00:00,0.0002633447760513852,-0.0004868461752155532,-0.00048672768484603335
2016-08-15,2016-08-15T15:30:00+00:00,1341688,2016-08-15T16:00:00+00:00,1342581,2016-08-15T19:30:00+00:00,1339869,2016-08-15T20:00:00+00:00,1339510,2016-08-15 00:00:00+00:00,0.0006653580791972796,-0.00026797254300217605,-0.0002679366415672124
2016-08-16,2016-08-16T15:30:00+00:00,1349499,2016-08-16T16:00:00+00:00,1346638,2016-08-16T19:30:00+00:00,1347680,2016-08-16T20:00:00+00:00,1346008,2016-08-16 00:00:00+00:00,-0.0021222965107949156,-0.001241420843638993,-0.0012406505995488093
2016-08-17,2016-08-17T15:30:00+00:00,1345789,2016-08-17T16:00:00+00:00,1344869,2016-08-17T19:30:00+00:00,1345679,2016-08-17T20:00:00+00:00,1346468,2016-08-17 00:00:00+00:00,-0.0006838476208071979,0.0005861492872340539,0.0005863211062964169
2016-08-18,2016-08-18T15:30:00+00:00,1350292,2016-08-18T16:00:00+00:00,1350652,2016-08-18T19:30:00+00:00,1352588,2016-08-18T20:00:00+00:00,1352672,2016-08-18 00:00:00+00:00,0.00026657346626346635,6.210123982678634e-05,6.210316814869721e-05
2016-08-19,2016-08-19T15:30:00+00:00,1344109,2016-08-19T16:00:00+00:00,1343160,2016-08-19T19:30:00+00:00,1342659,2016-08-19T20:00:00+00:00,1340949,2016-08-19 00:00:00+00:00,-0.0007062932958707683,-0.0012744038856904755,-0.001273592177909677
2016-08-22,2016-08-22T15:30:00+00:00,1338678,2016-08-22T16:00:00+00:00,1339140,2016-08-22T19:30:00+00:00,1338398,2016-08-22T20:00:00+00:00,1338548,2016-08-22 00:00:00+00:00,0.00034505706107287436,0.00011206800597181164,0.00011207428582538093
2016-08-23,2016-08-23T15:30:00+00:00,1338918,2016-08-23T16:00:00+00:00,1338190,2016-08-23T19:30:00+00:00,1338698,2016-08-23T20:00:00+00:00,1338538,2016-08-23 00:00:00+00:00,-0.0005438704885607603,-0.00011952625781998675,-0.00011951911484142652
2016-08-24,2016-08-24T15:30:00+00:00,1327429,2016-08-24T16:00:00+00:00,1326108,2016-08-24T19:30:00+00:00,1325459,2016-08-24T20:00:00+00:00,1324028,2016-08-24 00:00:00+00:00,-0.0009956523004036844,-0.0010802092172160426,-0.0010796260012568837
2016-08-25,2016-08-25T15:30:00+00:00,1322309,2016-08-25T16:00:00+00:00,1322119,2016-08-25T19:30:00+00:00,1322528,2016-08-25T20:00:00+00:00,1322338,2016-08-25 00:00:00+00:00,-0.00014369837282544076,-0.00014367457582105451,-0.0001436642551234657
2016-08-26,2016-08-26T15:30:00+00:00,1330359,2016-08-26T16:00:00+00:00,1323528,2016-08-26T19:30:00+00:00,1321688,2016-08-26T20:00:00+00:00,1320819,2016-08-26 00:00:00+00:00,-0.005147932135621736,-0.000657708782853655,-0.0006574925398430409
2016-08-29,2016-08-29T15:30:00+00:00,1322850,2016-08-29T16:00:00+00:00,1323662,2016-08-29T19:30:00+00:00,1323460,2016-08-29T20:00:00+00:00,1323168,2016-08-29 00:00:00+00:00,0.0006136378943152517,-0.00022065813645493848,-0.0002206337932388891
2016-08-30,2016-08-30T15:30:00+00:00,1317408,2016-08-30T16:00:00+00:00,1317290,2016-08-30T19:30:00+00:00,1309249,2016-08-30T20:00:00+00:00,1310828,2016-08-30 00:00:00+00:00,-8.957383356945645e-05,0.0012053082341932212,0.0012060349100897483
2016-08-31,2016-08-31T15:30:00+00:00,1307218,2016-08-31T16:00:00+00:00,1307999,2016-08-31T19:30:00+00:00,1308989,2016-08-31T20:00:00+00:00,1308268,2016-08-31 00:00:00+00:00,0.000597273590082685,-0.0005509585174391367,-0.0005508067676657236
2016-09-01,2016-09-01T15:30:00+00:00,1312042,2016-09-01T16:00:00+00:00,1313309,2016-09-01T19:30:00+00:00,1313658,2016-09-01T20:00:00+00:00,1313318,2016-09-01 00:00:00+00:00,0.0009652043466671451,-0.0002588527659928622,-0.0002588192665061717
2016-09-02,2016-09-02T15:30:00+00:00,1318140,2016-09-02T16:00:00+00:00,1318689,2016-09-02T19:30:00+00:00,1323979,2016-09-02T20:00:00+00:00,1325949,2016-09-02 00:00:00+00:00,0.00041640926122476466,0.0014868331237064892,0.001487939008095962
2016-09-05,2016-09-05T15:30:00+00:00,1326679,2016-09-05T16:00:00+00:00,1327330,2016-09-05T19:30:00+00:00,1326819,2016-09-05T20:00:00+00:00,1326819,2016-09-05 00:00:00+00:00,0.0004905786024510581,0.0,0.0
2016-09-06,2016-09-06T15:30:00+00:00,1339818,2016-09-06T16:00:00+00:00,1340189,2016-09-06T19:30:00+00:00,1348452,2016-09-06T20:00:00+00:00,1348700,2016-09-06 00:00:00+00:00,0.0002768649502556307,0.0001838976822209436,0.00018391459243627395
2016-09-07,2016-09-07T15:30:00+00:00,1344719,2016-09-07T16:00:00+00:00,1343579,2016-09-07T19:30:00+00:00,1345778,2016-09-07T20:00:00+00:00,1344688,2016-09-07 00:00:00+00:00,-0.000848120311315378,-0.0008102686000382642,-0.0008099404210798467
2016-09-08,2016-09-08T15:30:00+00:00,1342908,2016-09-08T16:00:00+00:00,1339640,2016-09-08T19:30:00+00:00,1337200,2016-09-08T20:00:00+00:00,1337369,2016-09-08 00:00:00+00:00,-0.0024364906922098835,0.0001263755021649034,0.00012638348788507336
2016-09-09,2016-09-09T15:30:00+00:00,1334750,2016-09-09T16:00:00+00:00,1333458,2016-09-09T19:30:00+00:00,1329889,2016-09-09T20:00:00+00:00,1328490,2016-09-09 00:00:00+00:00,-0.0009684403172301475,-0.0010525212011915086,-0.0010519674950315583
2016-09-12,2016-09-12T15:30:00+00:00,1323220,2016-09-12T16:00:00+00:00,1322218,2016-09-12T19:30:00+00:00,1327958,2016-09-12T20:00:00+00:00,1326789,2016-09-12 00:00:00+00:00,-0.0007575305472414841,-0.0008806866157545654,-0.0008802989251166515
2016-09-13,2016-09-13T15:30:00+00:00,1324999,2016-09-13T16:00:00+00:00,1324310,2016-09-13T19:30:00+00:00,1318169,2016-09-13T20:00:00+00:00,1317970,2016-09-13 00:00:00+00:00,-0.0005201356395449478,-0.000150978381927525,-0.00015096698526517738
2016-09-14,2016-09-14T15:30:00+00:00,1324491,2016-09-14T16:00:00+00:00,1324091,2016-09-14T19:30:00+00:00,1322929,2016-09-14T20:00:00+00:00,1322578,2016-09-14 00:00:00+00:00,-0.0003020484191474114,-0.00026535556478180487,-0.00026532036110782364
2016-09-15,2016-09-15T15:30:00+00:00,1316880,2016-09-15T16:00:00+00:00,1319271,2016-09-15T19:30:00+00:00,1314389,2016-09-15T20:00:00+00:00,1314119,2016-09-15 00:00:00+00:00,0.001814008875559507,-0.0002054397406815451,-0.00020541863938305926
2016-09-16,2016-09-16T15:30:00+00:00,1310238,2016-09-16T16:00:00+00:00,1308418,2016-09-16T19:30:00+00:00,1309489,2016-09-16T20:00:00+00:00,1310939,2016-09-16 00:00:00+00:00,-0.00139002625243347,0.0011066895545247047,0.0011073021613774436
2016-09-19,2016-09-19T15:30:00+00:00,1313509,2016-09-19T16:00:00+00:00,1313628,2016-09-19T19:30:00+00:00,1313458,2016-09-19T20:00:00+00:00,1313300,2016-09-19 00:00:00+00:00,9.059291546752595e-05,-0.00012030038563931295,-0.00012029314983807993
2016-09-20,2016-09-20T15:30:00+00:00,1315699,2016-09-20T16:00:00+00:00,1314699,2016-09-20T19:30:00+00:00,1314451,2016-09-20T20:00:00+00:00,1314579,2016-09-20 00:00:00+00:00,-0.0007603412473523401,9.737431684020797e-05,9.73790578728817e-05
2016-09-21,2016-09-21T15:30:00+00:00,1327190,2016-09-21T16:00:00+00:00,1327271,2016-09-21T19:30:00+00:00,1331929,2016-09-21T20:00:00+00:00,1333979,2016-09-21 00:00:00+00:00,6.102933893189623e-05,0.001537937846365332,0.001539121079276784
2016-09-22,2016-09-22T15:30:00+00:00,1340238,2016-09-22T16:00:00+00:00,1342708,2016-09-22T19:30:00+00:00,1338230,2016-09-22T20:00:00+00:00,1337120,2016-09-22 00:00:00+00:00,0.0018412600908286874,-0.0008297980179731385,-0.0008294538308063482
2016-09-23,2016-09-23T15:30:00+00:00,1338738,2016-09-23T16:00:00+00:00,1338619,2016-09-23T19:30:00+00:00,1338461,2016-09-23T20:00:00+00:00,1337790,2016-09-23 00:00:00+00:00,-8.889363658147336e-05,-0.0005014477446698236,-0.0005013220407616981
2016-09-26,2016-09-26T15:30:00+00:00,1341019,2016-09-26T16:00:00+00:00,1339348,2016-09-26T19:30:00+00:00,1337218,2016-09-26T20:00:00+00:00,1337189,2016-09-26 00:00:00+00:00,-0.001246844343689452,-2.168705062548911e-05,-2.168681546310669e-05
2016-09-27,2016-09-27T15:30:00+00:00,1325929,2016-09-27T16:00:00+00:00,1326860,2016-09-27T19:30:00+00:00,1327278,2016-09-27T20:00:00+00:00,1327169,2016-09-27 00:00:00+00:00,0.0007019028186732507,-8.212633370431302e-05,-8.212296142928732e-05
2016-09-28,2016-09-28T15:30:00+00:00,1320041,2016-09-28T16:00:00+00:00,1321428,2016-09-28T19:30:00+00:00,1322498,2016-09-28T20:00:00+00:00,1322899,2016-09-28 00:00:00+00:00,0.0010501733145251036,0.00030316810903721034,0.0003032140691328067
2016-09-29,2016-09-29T15:30:00+00:00,1318598,2016-09-29T16:00:00+00:00,1317779,2016-09-29T19:30:00+00:00,1321768,2016-09-29T20:00:00+00:00,1321509,2016-09-29 00:00:00+00:00,-0.0006213072154293695,-0.0001959688680595682,-0.00019594966741520725
2016-09-30,2016-09-30T15:30:00+00:00,1320909,2016-09-30T16:00:00+00:00,1319511,2016-09-30T19:30:00+00:00,1317531,2016-09-30T20:00:00+00:00,1317459,2016-09-30 00:00:00+00:00,-0.001058922543105567,-5.4649163767555206e-05,-5.4647670529206493e-05
2016-10-03,2016-10-03T15:30:00+00:00,1312229,2016-10-03T16:00:00+00:00,1311652,2016-10-03T19:30:00+00:00,1311849,2016-10-03T20:00:00+00:00,1313279,2016-10-03 00:00:00+00:00,-0.00043980653794953957,0.0010894707926199698,0.001090064481506614
2016-10-04,2016-10-04T15:30:00+00:00,1282339,2016-10-04T16:00:00+00:00,1277170,2016-10-04T19:30:00+00:00,1271200,2016-10-04T20:00:00+00:00,1268629,2016-10-04 00:00:00+00:00,-0.004039061419405814,-0.0020245464384927732,-0.00202249842668345
2016-10-05,2016-10-05T15:30:00+00:00,1268048,2016-10-05T16:00:00+00:00,1266808,2016-10-05T19:30:00+00:00,1267622,2016-10-05T20:00:00+00:00,1266368,2016-10-05 00:00:00+00:00,-0.0009783594010147113,-0.000989743528875315,-0.0009892538942997131
2016-10-06,2016-10-06T15:30:00+00:00,1254038,2016-10-06T16:00:00+00:00,1257139,2016-10-06T19:30:00+00:00,1251719,2016-10-06T20:00:00+00:00,1253950,2016-10-06 00:00:00+00:00,0.002469759460418081,0.001780762414798694,0.0017823489137738235
2016-10-07,2016-10-07T15:30:00+00:00,1251768,2016-10-07T16:00:00+00:00,1246189,2016-10-07T19:30:00+00:00,1254049,2016-10-07T20:00:00+00:00,1255039,2016-10-07 00:00:00+00:00,-0.0044668577372585306,0.0007891313906687429,0.0007894428367631878
2016-10-10,2016-10-10T15:30:00+00:00,1258151,2016-10-10T16:00:00+00:00,1259490,2016-10-10T19:30:00+00:00,1258509,2016-10-10T20:00:00+00:00,1259549,2016-10-10 00:00:00+00:00,0.001063694248902309,0.0008260334425461872,0.0008263747021277634
2016-10-11,2016-10-11T15:30:00+00:00,1258809,2016-10-11T16:00:00+00:00,1257349,2016-10-11T19:30:00+00:00,1254729,2016-10-11T20:00:00+00:00,1253469,2016-10-11 00:00:00+00:00,-0.001160499590133602,-0.0010047054546654442,-0.001004200907128161
2016-10-12,2016-10-12T15:30:00+00:00,1252399,2016-10-12T16:00:00+00:00,1252689,2016-10-12T19:30:00+00:00,1254868,2016-10-12T20:00:00+00:00,1255138,2016-10-12 00:00:00+00:00,0.00023152879363550307,0.00021513892878464503,0.0002151620728236825
2016-10-13,2016-10-13T15:30:00+00:00,1257041,2016-10-13T16:00:00+00:00,1257262,2016-10-13T19:30:00+00:00,1258249,2016-10-13T20:00:00+00:00,1258088,2016-10-13 00:00:00+00:00,0.0001757942464126502,-0.0001279637824502509,-0.00012795559543465895
2016-10-14,2016-10-14T15:30:00+00:00,1252798,2016-10-14T16:00:00+00:00,1252821,2016-10-14T19:30:00+00:00,1251672,2016-10-14T20:00:00+00:00,1251182,2016-10-14 00:00:00+00:00,1.8358736903477433e-05,-0.0003915530080942544,-0.0003914763612192784
2016-10-17,2016-10-17T15:30:00+00:00,1255609,2016-10-17T16:00:00+00:00,1255618,2016-10-17T19:30:00+00:00,1255038,2016-10-17T20:00:00+00:00,1254499,2016-10-17 00:00:00+00:00,7.167810795317151e-06,-0.00042956131612181385,-0.00042946906786889283
2016-10-18,2016-10-18T15:30:00+00:00,1261062,2016-10-18T16:00:00+00:00,1262579,2016-10-18T19:30:00+00:00,1262558,2016-10-18T20:00:00+00:00,1262312,2016-10-18 00:00:00+00:00,0.0012022313654895334,-0.00019486151823925642,-0.00019484253396673257
2016-10-19,2016-10-19T15:30:00+00:00,1271589,2016-10-19T16:00:00+00:00,1271129,2016-10-19T19:30:00+00:00,1268579,2016-10-19T20:00:00+00:00,1269310,2016-10-19 00:00:00+00:00,-0.0003618175550873198,0.0005760693396878103,0.0005762352994964637
2016-10-20,2016-10-20T15:30:00+00:00,1266230,2016-10-20T16:00:00+00:00,1266959,2016-10-20T19:30:00+00:00,1266099,2016-10-20T20:00:00+00:00,1266078,2016-10-20 00:00:00+00:00,0.0005755591234009542,-1.6586518241445502e-05,-1.658638068591234e-05
2016-10-21,2016-10-21T15:30:00+00:00,1266230,2016-10-21T16:00:00+00:00,1263932,2016-10-21T19:30:00+00:00,1267168,2016-10-21T20:00:00+00:00,1266912,2016-10-21 00:00:00+00:00,-0.0018164849775443269,-0.0002020457135298863,-0.0002020253036693065
2016-10-24,2016-10-24T15:30:00+00:00,1262431,2016-10-24T16:00:00+00:00,1262761,2016-10-24T19:30:00+00:00,1263848,2016-10-24T20:00:00+00:00,1264328,2016-10-24 00:00:00+00:00,0.0002613662659145303,0.0003797204037751832,0.00037979250669373243
2016-10-25,2016-10-25T15:30:00+00:00,1272222,2016-10-25T16:00:00+00:00,1272880,2016-10-25T19:30:00+00:00,1275018,2016-10-25T20:00:00+00:00,1273550,2016-10-25 00:00:00+00:00,0.0005170716259391158,-0.0011520196144302586,-0.0011513562945778544
2016-10-26,2016-10-26T15:30:00+00:00,1268939,2016-10-26T16:00:00+00:00,1267818,2016-10-26T19:30:00+00:00,1266658,2016-10-26T20:00:00+00:00,1266559,2016-10-26 00:00:00+00:00,-0.0008838056407996042,-7.816148403430352e-05,-7.8158429505093e-05
2016-10-27,2016-10-27T15:30:00+00:00,1268658,2016-10-27T16:00:00+00:00,1269139,2016-10-27T19:30:00+00:00,1269838,2016-10-27T20:00:00+00:00,1269049,2016-10-27 00:00:00+00:00,0.0003790689371605747,-0.0006215322110825859,-0.0006213390999482149
2016-10-28,2016-10-28T15:30:00+00:00,1267811,2016-10-28T16:00:00+00:00,1267608,2016-10-28T19:30:00+00:00,1276248,2016-10-28T20:00:00+00:00,1274912,2016-10-28 00:00:00+00:00,-0.00016013132380386435,-0.0010473667838395808,-0.0010468184866890828
2016-10-31,2016-10-31T15:30:00+00:00,1273658,2016-10-31T16:00:00+00:00,1274112,2016-10-31T19:30:00+00:00,1276889,2016-10-31T20:00:00+00:00,1278089,2016-10-31 00:00:00+00:00,0.00035639010177937437,0.0009393427953090335,0.000939784115925546
2016-11-01,2016-11-01T15:30:00+00:00,1287658,2016-11-01T16:00:00+00:00,1286919,2016-11-01T19:30:00+00:00,1289852,2016-11-01T20:00:00+00:00,1287209,2016-11-01 00:00:00+00:00,-0.0005740749026310006,-0.00205117451753103,-0.002049072296666621
2016-11-02,2016-11-02T15:30:00+00:00,1304151,2016-11-02T16:00:00+00:00,1304179,2016-11-02T19:30:00+00:00,1297662,2016-11-02T20:00:00+00:00,1296319,2016-11-02 00:00:00+00:00,2.1469676000414277e-05,-0.0010354741380124745,-0.00103493821965972
2016-11-03,2016-11-03T15:30:00+00:00,1298489,2016-11-03T16:00:00+00:00,1298819,2016-11-03T19:30:00+00:00,1302288,2016-11-03T20:00:00+00:00,1303029,2016-11-03 00:00:00+00:00,0.0002541092560264287,0.0005688367442278294,0.0005689985625298988
2016-11-04,2016-11-04T15:30:00+00:00,1303319,2016-11-04T16:00:00+00:00,1304419,2016-11-04T19:30:00+00:00,1304082,2016-11-04T20:00:00+00:00,1304159,2016-11-04 00:00:00+00:00,0.0008436430847288218,5.904362366997702e-05,5.904536677903138e-05
2016-11-07,2016-11-07T16:30:00+00:00,1281790,2016-11-07T17:00:00+00:00,1279681,2016-11-07T20:30:00+00:00,1280720,2016-11-07T21:00:00+00:00,1280849,2016-11-07 00:00:00+00:00,-0.001646710407085136,0.00010071952003557067,0.00010072459241672327
2016-11-08,2016-11-08T16:30:00+00:00,1278279,2016-11-08T17:00:00+00:00,1276058,2016-11-08T20:30:00+00:00,1276588,2016-11-08T21:00:00+00:00,1275469,2016-11-08 00:00:00+00:00,-0.0017390035533421764,-0.0008769397170294268,-0.0008765553177689789
2016-11-09,2016-11-09T16:30:00+00:00,1285768,2016-11-09T17:00:00+00:00,1283629,2016-11-09T20:30:00+00:00,1274581,2016-11-09T21:00:00+00:00,1274549,2016-11-09 00:00:00+00:00,-0.0016649824796547018,-2.5106604999936366e-05,-2.510628983176666e-05
2016-11-10,2016-11-10T16:30:00+00:00,1264199,2016-11-10T17:00:00+00:00,1261882,2016-11-10T20:30:00+00:00,1256201,2016-11-10T21:00:00+00:00,1256269,2016-11-10 00:00:00+00:00,-0.0018344626714458308,5.4129999575430134e-05,5.4131464630291504e-05
2016-11-11,2016-11-11T16:30:00+00:00,1227251,2016-11-11T17:00:00+00:00,1233031,2016-11-11T20:30:00+00:00,1224008,2016-11-11T21:00:00+00:00,1227689,2016-11-11 00:00:00+00:00,0.004698657010808514,0.0030028203044198897,0.0030073332854032575
2016-11-14,2016-11-14T16:30:00+00:00,1217131,2016-11-14T17:00:00+00:00,1219392,2016-11-14T20:30:00+00:00,1219810,2016-11-14T21:00:00+00:00,1218039,2016-11-14 00:00:00+00:00,0.0018559239120602708,-0.0014529204323525066,-0.0014518654544559695
2016-11-15,2016-11-15T16:30:00+00:00,1224082,2016-11-15T17:00:00+00:00,1223499,2016-11-15T20:30:00+00:00,1224719,2016-11-15T21:00:00+00:00,1228009,2016-11-15 00:00:00+00:00,-0.0004763887373090611,0.0026827287601286103,0.002686330497036371
2016-11-16,2016-11-16T16:30:00+00:00,1225928,2016-11-16T17:00:00+00:00,1227508,2016-11-16T20:30:00+00:00,1225799,2016-11-16T21:00:00+00:00,1224719,2016-11-16 00:00:00+00:00,0.0012879897567527976,-0.0008814463472010888,-0.0008810579874840574
2016-11-17,2016-11-17T16:30:00+00:00,1226792,2016-11-17T17:00:00+00:00,1226078,2016-11-17T20:30:00+00:00,1213419,2016-11-17T21:00:00+00:00,1218279,2016-11-17 00:00:00+00:00,-0.0005821751826768318,0.0039972122121818545,0.004005211719941837
2016-11-18,2016-11-18T16:30:00+00:00,1207241,2016-11-18T17:00:00+00:00,1209821,2016-11-18T20:30:00+00:00,1208338,2016-11-18T21:00:00+00:00,1208118,2016-11-18 00:00:00+00:00,0.0021348239969490425,-0.00018208483879514294,-0.00018206826235700468
2016-11-21,2016-11-21T16:30:00+00:00,1212408,2016-11-21T17:00:00+00:00,1211619,2016-11-21T20:30:00+00:00,1212109,2016-11-21T21:00:00+00:00,1212298,2016-11-21 00:00:00+00:00,-0.0006509828709526656,0.00015591441567607987,0.0001559265709603075
2016-11-22,2016-11-22T16:30:00+00:00,1209129,2016-11-22T17:00:00+00:00,1210809,2016-11-22T20:30:00+00:00,1211529,2016-11-22T21:00:00+00:00,1211959,2016-11-22 00:00:00+00:00,0.0013884655473793213,0.0003548604362905399,0.0003549234067035112
2016-11-23,2016-11-23T16:30:00+00:00,1187501,2016-11-23T17:00:00+00:00,1188498,2016-11-23T20:30:00+00:00,1187302,2016-11-23T21:00:00+00:00,1187828,2016-11-23 00:00:00+00:00,0.0008392259916907698,0.00044292313144910113,0.0004430212363830677
2016-11-24,2016-11-24T16:30:00+00:00,1186282,2016-11-24T17:00:00+00:00,1184448,2016-11-24T20:30:00+00:00,1183968,2016-11-24T21:00:00+00:00,1183968,2016-11-24 00:00:00+00:00,-0.001547203068977216,0.0,0.0
